	EntryID	Headword	Results
254	d3e84755Brockhaus-1809	François Rabelais	Gargantua und Pantagruel, nach Rabelais und Fischart, umgearbeitet von Doct. Eckstein
255	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	den Belustigungen des Verstandes und Witzes
256	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	Gärtner, Cramer, Adolph Schlegel, Ebert, Zachariä u. Gellert
257	d3e84877Brockhaus-1809	Gottlieb Wilhelm Rabener	des Anton Panßa von Mancha Abhandlung von Sprüchwörtern, das Mährchen vom ersten April
258	d3e84993Brockhaus-1809	Roger Rabutin	Commentaire sur le fait des guerres en la Gaule Belgique entre Henri II. et lʼEmpereur Charles-Quint
259	d3e84993Brockhaus-1809	Roger Rabutin	Histoire amoureuse des Gaules
260	d3e84993Brockhaus-1809	Roger Rabutin	 Rabutin an Ludwig den vierzehnten
261	d3e84993Brockhaus-1809	Roger Rabutin	 den Rhein-Uebergang Ludwigs des vierzehnten
262	d3e84993Brockhaus-1809	Roger Rabutin	Amours des Gaules
263	d3e85085Brockhaus-1809	Racen der Menschen	über die körperliche Verschiedenheit des Negers vom Europäer
264	d3e85085Brockhaus-1809	Racen der Menschen	von den verschiedenen Racen der Menschen
265	d3e85085Brockhaus-1809	Racen der Menschen	die Neger als schwarze Europäer zu betrachten
266	d3e85085Brockhaus-1809	Racen der Menschen	selbst die Farbe bei Seite setzen könnte
267	d3e85085Brockhaus-1809	Racen der Menschen	vier erblichen Unterschiede der menschlichen Hautfarbe
268	d3e85085Brockhaus-1809	Racen der Menschen	geographischen Geschichte des Menschen und der vierfüßigen Thiere
269	d3e85782Brockhaus-1809	Jean Racine	Liebe des Theagenes und der Chariclea
270	d3e85886Brockhaus-1809	Louis Racine	Bemerkungen über die Trauerspiele des Jean Racine
271	d3e86087Brockhaus-1809	Ragione	Bemerkung von ihr zu machen. – Firma geben
272	d3e86492Brockhaus-1809	Jean Philippe Rameau	Reflexions für la maniere de former la voix et dʼapprendre la Musique
273	d3e86734Brockhaus-1809	Raphael Sanzio	zu der Seele des Betrachtenden reden
274	d3e86985Brockhaus-1809	Rastadter Congreß	geheimen Artikeln des Friedens zu Campo Formio
275	d3e86985Brockhaus-1809	Rastadter Congreß	auf das linke Rheinufer Verzicht zu leisten
276	d3e86985Brockhaus-1809	Rastadter Congreß	 in der natürlichen Ordnung, wie sie aus einander folgten, entfalten
277	d3e86985Brockhaus-1809	Rastadter Congreß	noch gar keine legale Anzeige oder Aufforderung ergangen sei
278	d3e86985Brockhaus-1809	Rastadter Congreß	Rastadt sei kein Ort der Sicherheit mehr, und müsse sich den Gesetzen des Kriegs fügen
279	d3e87327Brockhaus-1809	Raugraf	Cramers Adolf der Kühne, Raugraf von Dassel
280	d3e87639Brockhaus-1809	Guillaume Thomas Raynal	die philosophische und politische Geschichte der Besitzungen und des Handels der Europäer in beiden Indien (Histoire des Etablissements des Européens dans les deux Indes
281	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	über die Bildung und das Wachsthum der Schalen
282	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	Schalthiere (De la formation et de lʼaccroissement des coquilles des animaux
283	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	LʼArt de convertir le Fer-forgé en Acier, et lʼArt dʼ adoucir le Fer-fondu, et de faire des Ouvrages de Fer-fondu aussi finis que de Ferforgé
284	d3e87853Brockhaus-1809	René Antoine Ferchault von Reaumur	porcelaine par devitrification
285	d3e87966Brockhaus-1809	Die Rechenmaschine	Beschreibung und Gebrauch einer neuerfundenen Rechenmaschine von Grüson. Halle, 1795. mit einem Kupfer
286	d3e88187Brockhaus-1809	Rede	Reden gerichtliche Vorträge, Apologien (Schutzreden), Staatsreden, Lobreden, Festreden, moralische Reden – Gedächtnißreden
287	d3e88187Brockhaus-1809	Rede	Bourdaloue, Flechier, Massillon, Saurin, Fenelon, Romilly, Bertrand
288	d3e88187Brockhaus-1809	Rede	Mirabegu, Maury, Cazales, Vergniaux, Guadet, Brissot, Condorcer, Barrere
289	d3e88187Brockhaus-1809	Rede	Mosheim, Cramer, Jerusalem, Zollikofer, Spalding, Löffler, Teller
290	d3e88545Brockhaus-1809	Die Reformation	Alexanders des sechsten, Julius des zweiten
291	d3e88663Brockhaus-1809	Refraction	welche in einer schiefen Richtung aus einem dünneren Mittel in ein dichteres dringen, werden dem Einfallslothe zu gebrochen
292	d3e88663Brockhaus-1809	Refraction	der Brechungswinkel jederzeit kleiner, als der Einfallswinkel
293	d3e88663Brockhaus-1809	Refraction	ein Strahl aus einem dichteren Medium schief in ein dünneres über, so wird er von dem Einfallslothe ab gebrochen
294	d3e88663Brockhaus-1809	Refraction	übertrifft die Größe des Brechungswinkels den Sinus des Einfallswinkels
295	d3e88663Brockhaus-1809	Refraction	erhabenen Linse werden die Strahlen durch die Brechung der Axe
296	d3e88663Brockhaus-1809	Refraction	genähert, bei der bohlen hingegen von dieser entfernt
297	d3e88663Brockhaus-1809	Refraction	so gebrochen, daß sie hinter dem Glase in einem Punkte
298	d3e88663Brockhaus-1809	Refraction	Discours de la methode e. ct. plus la Dioptrique, les Meteores et la Geometrie, qui font des essais de cette methode. Paris
299	d3e88663Brockhaus-1809	Refraction	des Cartes, Hobbes, Dechales, Montucla, Huygens, Johann Bernoulli, Leibnitz, Euler, Maupertuis
300	d3e88663Brockhaus-1809	Refraction	ersten Theil des physikalischen Wörterbuchs von Gehler
301	d3e89043Brockhaus-1809	Regalien	das Recht Privilegien zu ertheilen, das Dispensationsrecht
302	d3e89043Brockhaus-1809	Regalien	Krieg zu führen, Frieden zu schließen, Bündnisse und Verträge einzugehen
303	d3e89043Brockhaus-1809	Regalien	Das Recht, herrenlose Dinge sich zuzueignen
304	d3e89043Brockhaus-1809	Regalien	die Naturproducte im Innern der Erde
305	d3e89439Brockhaus-1809	Regel Detri	regula de tribus terminis
306	d3e89439Brockhaus-1809	Regel Detri	man multiplicire das zweite und dritte Glied in einander, und dividire das Product mit dem ersten Gliede
307	d3e89699Brockhaus-1809	Regenbogen	vollständigen und faßlichen Unterricht in der Naturlehre von Michael Hube
308	d3e89986Brockhaus-1809	Jean François Regnard	 Holland, Schweden, Lappland, Pohlen, Deutschland
309	d3e90063Brockhaus-1809	Marcus Attilius Regulus	Problemen aus der alten und neuen Geschichte
310	d3e90191Brockhaus-1809	Reibzeug der Elektrisirmaschine	Lettre a M. le Chevalier Landriani a Milan, contenant la Description de Frottoirs electriques dʼune nouvelle construction, dont lʼeffet surpasse de beaucoup celui des Frottoirs ordinaires, Haarlem
311	d3e90931Brockhaus-1809	Reichsstädte	Frankfurt am Mayn, Nürnberg, Regensburg, Augsburg
312	d3e91012Brockhaus-1809	Reichstag	jedes Collegium bildet für sich ein Ganzes
313	d3e91243Brockhaus-1809	Reichsvicarien	 in den Rheingegenden, in Schwaben
314	d3e91398Brockhaus-1809	Reif	Girtanners Anfangsgründen der antiphlogistischen Chemie das Kapitel über die Lufterscheinungen oder über die Meteorologie
315	d3e91612Brockhaus-1809	Reinike der Fuchs	Kinderlings Geschichte der Niedersächsischen oder so genannten Plattdeutschen Sprache
316	d3e91612Brockhaus-1809	Reinike der Fuchs	unter dem Bilde von allerlei Thieren
317	d3e91612Brockhaus-1809	Reinike der Fuchs	Reinike der Fuchs, in zwölf Gesängen
318	d3e91900Brockhaus-1809	Religionsfriede	einstweilen und bis zu einer künftigen Vereinigung der Lutherischen und katholischen Partei
319	d3e92462Brockhaus-1809	Renten	Constitution auf die 30 Genfer Köpfe
320	d3e92656Brockhaus-1809	Republik	Republiken, Carthago, Lacedämon, Rom, Syrakus, Theben, Genua, Holland
321	d3e93205Brockhaus-1809	Johann Renchlin	Demetrius Chalcondylas, Marsilius Ficinus, Georgius Vespucius, Christian Landini, Johann Picus de Mirandola
322	d3e93438Brockhaus-1809	Revolution von England	bis nach gänzlicher Wegräumung der Staatsmängel
323	d3e93438Brockhaus-1809	Revolution von England	die Bischöfe vom Parlament ausgeschlossen wurden
324	d3e93438Brockhaus-1809	Revolution von England	vor dem Residenzschlosse Whitehall öffentlich enthauptet
325	d3e93438Brockhaus-1809	Revolution von England	freien, aus zwei Kammern bestehenden Parlamente
326	d3e94059Brockhaus-1809	Revolution von Frankreich	Necker, Danton, Chouans, Fronde, Petion, Hebert, Manuel, Directorium
327	d3e94059Brockhaus-1809	Revolution von Frankreich	Girtanner, Eichhorn, Woltmann, Flatin des Odoards, Rabaut St. Etienne
328	d3e94875Brockhaus-1809	Französischer Revolutionskrieg	Schutz- und Trutzbündniß der Fränkischen und Batavischen Republiken
329	d3e96403Brockhaus-1809	Revolution von Nordamerika	Constitution der vereinigten Staaten v. Nordamerika
330	d3e96403Brockhaus-1809	Revolution von Nordamerika	die vereinigten Staaten v. N. Amerika
331	d3e98023Brockhaus-1809	Ritter	von, von dem, von der, zu
332	d3e98496Brockhaus-1809	Der Rittersprung	Das Lehn steht auf dem Fall
333	d3e99271Brockhaus-1809	Johann Heinrich Rolle	Tod Abels, Abraham auf Moria, Lazarus
334	d3e99288Brockhaus-1809	Charles Rollin	 Anweisung zum Studium der schönen Wissenschaften
335	d3e99776Brockhaus-1809	Roman	Wilhelm Meisters Lehrjahre, Schillers Geisterseher, Thümmels Reisen
336	d3e99961Brockhaus-1809	Romanze	Stolberg, Pfeffel, Claudius, Mahler Müller, Langbein
337	d3e100340Brockhaus-1809	Quintus Roscius	Er sei ein Roscius in seinem Fache
338	d3e100616Brockhaus-1809	Roßtrappe	Müllers Streifereien in den Harz und einige umliegende Gegenden
339	d3e100951Brockhaus-1809	Jean Jacques Rousseau	über die Ungleichheit unter den Menschen
340	d3e103155Brockhaus-1809	Der Sachsenspiegel	Landen des Schwäbischen und Fränkischen Rechts
341	d3e103713Brockhaus-1809	Cajus Sallustius	über den Krieg der Römer mit dem Numidischen König Jugurtha
342	d3e104662Brockhaus-1809	Die Satire	die ihnen entgegenstehenden Laster und Thorheiten
343	d3e104662Brockhaus-1809	Die Satire	Cronegk, Friedrich von Hagedorn, Haller, Zachariä, Michaelis
344	d3e104662Brockhaus-1809	Die Satire	 über die Zulässigkeit der Satire
345	d3e105724Brockhaus-1809	Das Schauspiel	Vorrath zur Geschichte der Deutschen dramatischen Dichtkunst
346	d3e105724Brockhaus-1809	Das Schauspiel	Mancherlei kurzweilige Fastnachtsspiele, gesammelt von kurzweiligen Schimpfspielen mancherlei Art
347	d3e105724Brockhaus-1809	Das Schauspiel	 darinnen die Wahrheit mit guten Schwanken verdeckt und eingewickelt ist
348	d3e105724Brockhaus-1809	Das Schauspiel	Herodes der Kindermörder, nach Art eines Trauerspiels abgebildet, und von einer deutschliebenden Gemeinde vorgestellt
349	d3e106277Brockhaus-1809	Die Schauspielkunst	 Anordnungen für das königl. Theater zu Berlin
350	d3e106649Brockhaus-1809	Die Schifffahrt	Friedrich Wilhelm der Große von Brandenburg
351	d3e106827Brockhaus-1809	Friedrich von Schiller	philosophischen Briefe von Julius und Raphael
352	d3e106827Brockhaus-1809	Friedrich von Schiller	Geschichte des Abfalls der vereinigten Niederlande
353	d3e106827Brockhaus-1809	Friedrich von Schiller	die Kindesmörderin – Freigeisterei der Leidenschaft – die Hymne an den Unendlichen – die Götter Griechenlands – Resignation
354	d3e109123Brockhaus-1809	Schweden	Erick Axelson, 3) Sten Sture der ältere, 4) Suante
355	d3e109123Brockhaus-1809	Schweden	 Nielsson Sture, 5) Sten Sture
356	d3e109966Brockhaus-1809	Die Schweiz	Lucern, Uri, Schweiz, Unterwalden, Zug, Freiburg, Solothurn u. Tessino
357	d3e109966Brockhaus-1809	Die Schweiz	St. Gallen, Thurgau, Glarus, Appenzell, Graubündten
358	d3e109966Brockhaus-1809	Die Schweiz	Gottlieb Emanuel von Hallers Bibliothek der Schweizergeschichte
359	d3e111424Brockhaus-1809	Scipio	Publius Cornelius Scipio, der jüngere Afrikaner
360	d3e111838Brockhaus-1809	Das Seculum	in der Sprache des canonischen Rechts
361	d3e111838Brockhaus-1809	Das Seculum	in der Sprache des bürgerlichen Lebens
362	d3e111838Brockhaus-1809	Das Seculum	insbesondere in Ansehung des 18. Jahrh
363	d3e111972Brockhaus-1809	Michel-Jean Sedaine	le Philosophe sans le savoir
364	d3e112860Brockhaus-1809	Separatisten	gewissen Theile des Vermögens des Schuldners
365	d3e114231Brockhaus-1809	Sicard	Pasigraphie, oder erste Grundsätze einer allgemeinen Sprache
366	d3e114231Brockhaus-1809	Sicard	Der Degen-Abt, Stifter der Tauben und Stummen
367	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	Corfu, Zante, Cefalonia, Santa Maura, Cerigo
368	d3e114959Brockhaus-1809	Die Sieben-Inseln-Republik	 Corfu, Zante, Cefalonia, Cerigo, Santa Maura, Ithaka
369	d3e115620Brockhaus-1809	Das Simultäneum	noch eine der übrigen in Deutschland herrschenden Religionen aufnehmen könne
370	d3e115728Brockhaus-1809	Sinkingfoünd	sinkende Fond zu Tilgung der Nationalschuld
371	d3e116398Brockhaus-1809	Johann Sobieski	 Maria Casimira de la Grange
372	d3e117826Brockhaus-1809	Benedict von Spinoza	Heydenreichʼs Natur und Gott nach Spinoza
373	d3e118046Brockhaus-1809	Die Sprache	in den verschiedenen Bezirken des Landes
374	d3e118046Brockhaus-1809	Die Sprache	durch eine ganze Anzahl von Worten
375	d3e119099Brockhaus-1809	Stapel	ein Schiff vom Stapel laufen lassen
376	d3e119333Brockhaus-1809	Die Steganographie	 die zum eigentlichen Sinne der Schrift nöthigen Buchstaben oder Worte unter andere, entweder ganz überflüssige, oder doch zum eigentlichen Sinne nicht gehörige Buchstaben oder Worte zerstreut sind
377	d3e119333Brockhaus-1809	Die Steganographie	sowohl in Ansehung der Schreibematerialien, als auch in Ansehung der Schriftzüge
378	d3e119745Brockhaus-1809	Der Stein-Regen	von Ende (über Massen und Steine, die aus dem Monde auf die Erde gefallen sind
379	d3e120393Brockhaus-1809	Lorenz Sterne	 Leben und Meinungen des Tristram Shandy
380	d3e120393Brockhaus-1809	Lorenz Sterne	Yoricks empfindsame Reise durch Frankreich und Italien
381	d3e120393Brockhaus-1809	Lorenz Sterne	Briefe von Sterne an seine Freunde
382	d3e122220Brockhaus-1809	Johann Friedrich, Graf von Struensee	sich selbst zur wohlverdienten Strafe und andern Gleichgesinnten zum Beispiel und Abschen
383	d3e122220Brockhaus-1809	Johann Friedrich, Graf von Struensee	daß er der Vertraute Struenseeʼs gewesen sei
384	d3e124050Brockhaus-1809	Emanuel Swedenborg	Vom Himmel, der Geisterwelt, der Hölle
385	d3e124146Brockhaus-1809	D. Jonathan Swift	Briefe zur Vertheidigung der Manufacturen gegen Wood
386	d3e124146Brockhaus-1809	D. Jonathan Swift	Gullivers Reisen, das Mährchen von der Tonne
387	d3e126539Brockhaus-1809	Der Tanz	 Tänze von hohem ernsthaftem Charakter
388	d3e126705Brockhaus-1809	Das Tarokspiel	Erklärung des Tarokspiels, seines Alterthums u. seines für Egyptisch anerkannten Ursprungs
389	d3e127254Brockhaus-1809	Die Taubstummen-Institute	Beobachtungen über Stumme und über die menschliche Sprache
390	d3e127692Brockhaus-1809	Georg Philipp Telemann	Hirten zu Bethlehem, das befreite Israel, den Tag des Gerichts, das Lied Mirjams
391	d3e128816Brockhaus-1809	Teut	Vod, God, Odan, Odin, Wodan, Got, Gaut
392	d3e129008Brockhaus-1809	Thales	Es ist nun nicht mehr Zeit
393	d3e129167Brockhaus-1809	Theben	der Krieg der Sieben wider Theben
394	d3e129167Brockhaus-1809	Theben	Amphion, Pindar, Cebes – Epaminondas, Pelopidas
395	d3e129637Brockhaus-1809	Theodor der Erste	Theodors des Ersten, Königs von Corsica und Capraja
396	d3e132027Brockhaus-1809	Timoleon	er wollte lieber geliebt als gefürchtet sein
397	d3e132123Brockhaus-1809	Tippo Saib (Tippu Saheb)	Memoiren des Tippo Saib, von ihm selbst geschrieben
398	d3e133319Brockhaus-1809	Toscana	hier eineNote, die uns wegen mehrerer noch nachfolgenden Artikel dieses Theils sehr nothwendig scheint, nicht ganz zu übersehen
399	d3e133319Brockhaus-1809	Toscana	mit Beziehung auf diese gegenwärtige Note
400	d3e133427Brockhaus-1809	Theophile Malo Corret La Tour d'Auvergne	ersten Grenadier der Armeen der Französischen Republik
401	d3e134661Brockhaus-1809	Troja	Die Ebene von Troja, nach dem Gr. Choiseul Gouffier u. and. neuern Reis. etc. v. C. G Lenz. Neustrelitz
402	d3e134964Brockhaus-1809	Die Troubadours	 Herders Briefe zur Beförderung der Humanität
403	d3e135127Brockhaus-1809	Truhten (Druiden, Druyten)	Wilh. Reynitzsch über Truhten und Truhtensteine, Barden etc. der Deutschen, Gotha
404	d3e137374Brockhaus-1809	Johann Peter Uz	Die Kunst, stets fröhlich zu sein
405	d3e137374Brockhaus-1809	Johann Peter Uz	Die wahre Größe – die Glückseligkeit; die Grotte der Nacht; an die Deutschen
406	d3e137637Brockhaus-1809	Lucilius Vanini	 über die bewundrungswürdigen Geheimnisse der Natur
407	d3e137684Brockhaus-1809	Vanloo	Befreiung des Apostels Petrus aus dem Gefängnisse
408	d3e138511Brockhaus-1809	Venus	der Durchgang der Venus durch die Sonne
409	d3e140137Brockhaus-1809	Die Völkerwanderung	die Vandalen, 2) die Alanen, 3) die Sueven
410	d3e140137Brockhaus-1809	Die Völkerwanderung	der allerchristliche und erstgeborne Sohn der Kirche
411	d3e140453Brockhaus-1809	Abt Georg Joseph Vogler	 musikalischen Mahlereien auf der Orgel
412	d3e141470Brockhaus-1809	Albrecht Graf von Wallenstein	Als ewiger Generalissimus der Armee des Kaisers und der Krone Spanien, bei dessen Armee der Kaiser sich nie einfinden und keinen Act der Gnade ausüben durfte, dem als Unterpfand ein kaiserliches Erbland und das Herzogthum Meklenburg von neuem zugesichert werden mußte
413	d3e141601Brockhaus-1809	Wallfahrt	in Spanien: Sanct Jago di Compostella
414	d3e142191Brockhaus-1809	Der Wechsel	ein überwiesener Wechsel, (trassirter Wechsel, Tratte
415	d3e143591Brockhaus-1809	Wilhelm der Eroberer	der Haß zwischen Franzosen und Engländern
416	d3e143767Brockhaus-1809	Johann Joachim Winkelmann	über die Nachahmung der Griechischen Kunstwerke
417	d3e143767Brockhaus-1809	Johann Joachim Winkelmann	Schönheit sei das Element und die Aufgabe der Kunst, und die Alten die vortrefflichsten Muster
418	d3e145028Brockhaus-1809	Xenophanes	Folglich ist das bloße Meinen über alles verhängt
419	d3e145063Brockhaus-1809	Xenophon	Ich weiß, daß ich einen Sterblichen gezeugt habe
420	d3e145161Brockhaus-1809	Francisco Gonzalez Ximenes	ihr Todt hat mir den größten Vortheil des Sieges entrissen
421	d3e145287Brockhaus-1809	Eduard Young	drei Gesänge auf den letzten Tag, die Macht der Religion, die Ergebung
422	d3e145640Brockhaus-1809	Der Zehent	nach der Vorschrift eines kirchlichen Gesetzes
423	d3e146157Brockhaus-1809	Zeno	sei das höchste Gut; der Schmerz kein Uebel
424	d3e146594Brockhaus-1809	Nicolaus Ludwig Graf von Zinzendorf	 allgemeine Versammlung der Brüder und Schwestern
425	d3e147020Brockhaus-1809	Johann Rudolph Zumsteeg	Pfarrers Tochter von Taubenhain, Lenore, die Entführung
426	d3e147088Brockhaus-1809	Der gerichtliche Zweikampf	 Friedrich Maiers Geschichte der Ordalien, ins besondere der gerichtlichen Zweikämfe in Deutschland
427	d3e149407Brockhaus-1809	Allodium	Absonderung des Lehns von dem Erbe
428	d3e150488Brockhaus-1809	Antinous	über den Antinous, dargestellt in den Kunstdenkmälern des Alterthums
429	d3e150986Brockhaus-1809	Archimed	Einen Cylinder mit einer darin enthaltenen Sphäre
430	d3e152239Brockhaus-1809	Autonomie	vermöge welcher sie ohne alle Rücksicht auf Vergnügen und Mißvergnügen entscheidet, was moralisch gut oder böse ist
431	d3e152415Brockhaus-1809	Markgrafschaft Baden	Großherzog von Baden und Herzog von Zäringen
432	d3e153069Brockhaus-1809	Johann Jacob Barthelemy	die Reise des jungen Anacharsis nach Griechenland
433	d3e153117Brockhaus-1809	Franz Bartolozzi	 der Tod des Lord Chatam
434	d3e153256Brockhaus-1809	Das Bassin	 Bassin von Toulon, von Havre
435	d3e153385Brockhaus-1809	Der Bauernkrieg	 wie die Speichen eines Rades 
436	d3e154074Brockhaus-1809	Daniel Berger	Seidlitz in der Schlacht bei Roßbach
437	d3e154074Brockhaus-1809	Daniel Berger	 der Tod des Generals Schwerin
438	d3e154186Brockhaus-1809	Der Canton Bern	 Vier Akademien der helvetischen Republik
439	d3e154330Brockhaus-1809	Die Grafen von Bernstorf	Johann Hartwig Ernst Graf von Bernstorf
440	d3e154678Brockhaus-1809	Bisam	Thurners Bericht über die Gesandtschaft nach Tibet
441	d3e154695Brockhaus-1809	Der Bischof	 Bischof von Utica, von Tripoli
442	d3e156673Brockhaus-1809	Edmund Burke	Das ist der Bruderkuß, so will man Euch fraternisiren
443	d3e157529Brockhaus-1809	Anton Canova	Perseus mit dem Haupte der Medusa
444	d3e161364Brockhaus-1809	Das Costnitzer	den Papst den Aussprüchen eines Conciliums unterwarf
445	d3e161980Brockhaus-1809	Damon und Pythias	ihn als den Dritten in diesen schönen Freundschaftsbund aufzunehmen
446	d3e162077Brockhaus-1809	Jakob Ludwig David	Brutus, der seine Söhne zum Tode verdammt
447	d3e162161Brockhaus-1809	Die Decimal-Rechnung	Vier tausend, vier hundert, vier und vierzig, vier zehntel, vier hunderttel, vier tausendtel
448	d3e164744Brockhaus-1809	Dugommier	Das ist ein Officier von dem größten Verdienst; und wenn Ihr ihn nicht befördert, so wird er sich selbst zu befördern wissen
449	d3e164767Brockhaus-1809	Dülon	Dülons, des blinden Flötenspielers, Leben und Meinungen, von ihm sebst bearbeitet, herausg. v. C M. Wieland
450	d3e165358Brockhaus-1809	Georg August Elliot	 Mit Elliot Ruhm und Sieg
451	d3e166444Brockhaus-1809	Europa	blos auf längere oder kürzere Zeit daselbst verbliebenen Fremden und Ausländer
452	d3e167730Brockhaus-1809	Johann Reinhold Forster	Beobachtungen auf einer Reise um die Welt
453	d3e167730Brockhaus-1809	Johann Reinhold Forster	Geschichte der Schiffahrten und Entdeckungen im Norden
454	d3e167730Brockhaus-1809	Johann Reinhold Forster	antiquarischer Versuch über den Byssus der Alten
455	d3e170220Brockhaus-1809	Friedrich Wilhelm Gotter	Medea, Walder, Romeo und Julie, die Geisterinsel
456	d3e170304Brockhaus-1809	Graf Carlo Gozzi	die Liebe zu den drei Pomeranzen
457	d3e170634Brockhaus-1809	Der Vogel Greif	von den goldgrabenden Ameisen und Greifen der Alten
458	d3e171605Brockhaus-1809	Ritter William Hamilton	Observations on mount Vesuvius
459	d3e172398Brockhaus-1809	Johann Gottfried von Herder	Fragmenten über die neue deutsche Literatur
460	d3e172398Brockhaus-1809	Johann Gottfried von Herder	Betrachtungen, die Wissenschaft und Kunst des Schönen betreffend
461	d3e172398Brockhaus-1809	Johann Gottfried von Herder	fliegenden Blätter von deutscher Art und Kunst
462	d3e172398Brockhaus-1809	Johann Gottfried von Herder	Auch eine Philosophie der Geschichte zur Bildung der Menschheit
463	d3e172398Brockhaus-1809	Johann Gottfried von Herder	Briefe das Studium der Theologie betreffend
464	d3e172398Brockhaus-1809	Johann Gottfried von Herder	 Briefe zur Beförderung der Humanität
465	d3e172398Brockhaus-1809	Johann Gottfried von Herder	Ideen zur Philosophie der Geschichte der Menschheit
466	d3e172570Brockhaus-1809	Ludwig Heß	Tells Capelle in der hohlen Gasse
467	d3e172796Brockhaus-1809	Theodor Gottlieb von Hippel	Kreuz- und Querzüge des Ritters A bis
468	d3e172796Brockhaus-1809	Theodor Gottlieb von Hippel	über die bürgerliche Verbesserung der Weiber
469	d3e172962Brockhaus-1809	William Hogarth	 hier ruht der ehrwürdige Staub Hogarths
470	d3e173243Brockhaus-1809	Holzschnitt	Holzschnitte alter deutscher Muster, in den Original-Platten gesammlet von Hans Albrecht von Derschau etc. herausgegeben v. R. Z. Becker
471	d3e174634Brockhaus-1809	Italien	den Kirchenstaat, oder das Gebiet des Papsts
472	d3e174634Brockhaus-1809	Italien	 Gorgona, Pianosa, Formiche, Giglio, Gianuti
473	d3e175346Brockhaus-1809	William Jones	Sammlung der Hindus- und Mahomedanischen Gesetze
474	d3e175556Brockhaus-1809	Die Juden	zu religiösen Dogmen für alle Juden
475	d3e175556Brockhaus-1809	Die Juden	Stättigkeits- und Schutz-Ordnung der Judenschaft zu Frankfurt, deren Verfassung, Verwaltung, Rechte und Verbindlichkeiten betreffend
476	d3e176674Brockhaus-1809	Elisabeth, Herzogin von Kingston	welches den Adel von dieser Strafe ausnimmt
477	d3e176919Brockhaus-1809	Friedrich Gottlieb Klopstock	um Gottes und um der Religion willen
478	d3e176919Brockhaus-1809	Friedrich Gottlieb Klopstock	Auferstehn, ja auferstehn wirst du etc. Wenn ich einst von jenem Schlummer
479	d3e176919Brockhaus-1809	Friedrich Gottlieb Klopstock	einzig in der Absicht, den Sänger des Messias zu sehen
480	d3e177196Brockhaus-1809	Adolph Franz Friedrich Ludw. Freiherr von Knigge	 meines Lebens, Geschichte Peter Clausens, Geschichte des armen Herrn von Mildenburg, die Reise nach Braunschweig
481	d3e177196Brockhaus-1809	Adolph Franz Friedrich Ludw. Freiherr von Knigge	 Barth mit der eisernen Stirne
482	d3e178000Brockhaus-1809	J. J. le François Lalande	Vorzüge der monarchischen Verfassung vor allen andern
483	d3e178311Brockhaus-1809	Johann Caspar Lavater	Aussichten in die Ewigkeit, Jesus Messias, Pontius Pilatus
484	d3e178550Brockhaus-1809	Leiden	Meursius, Scriver, Heinsius, Burman, Gräv, Gronov, Valkenaer, Boerhave
485	d3e179456Brockhaus-1809	Ludwig der Sechzehente	Posselt Proceß gegen den letzten König von Frankreich Ludwig
486	d3e181819Brockhaus-1809	Maximilian der Erste	Wolfs Geschichte Maximilians I. und seiner Zeit
487	d3e183624Brockhaus-1809	Der General v. Montesquiou	über Verwaltung der Finanzen in einer Republik
488	d3e184035Brockhaus-1809	Charles Mounier	über die Beschuldigung, ob Freimaurer, Illuminaten etc. an der Revolution Theil haben
489	d3e184552Brockhaus-1809	Napoleon	 Napoleon, von Gottes Gnaden und durch die Constitutionen der Republik Kaiser der Franzosen
490	d3e184552Brockhaus-1809	Napoleon	 Conföderations-Acte des rheinischen Bundes Napoleon
491	d3e185893Brockhaus-1809	Johann Amadeus (Gottlieb) Naumann	Meißner (Bruchstücke zur Biographie J. G. Naumanns
492	d3e186185Brockhaus-1809	Horazio Nelson	Lord Nelson of the Nile und
493	d3e187422Brockhaus-1809	Noten	Gehe von dieser Stadt zu jener
494	d3e191018Brockhaus-1809	Johann Reinhold (Reginald) von Patkul	daß Patkul einen solchen Tod nicht verdient hatte
495	d3e192961Brockhaus-1809	Pohlen	König von Sachsen unter dem Titel eines Herzogthums Warschau
496	d3e194889Brockhaus-1809	Der Profan-Friede	Friede in profan- und weltlichen Sachen
497	d3e195234Brockhaus-1809	Samuel Freiherr von Pufendorff	von der Pflicht des Menschen und des Bürgers
498	d3e196521Brockhaus-1809	Der Rheinbund	in ihren äußern Verhältnissen gegen einander
499	d3e197024Brockhaus-1809	Johann Christoph Rost	Schreiben des Teufels an Herrn G., Kunstrichter der Leipziger Bühne
500	d3e197024Brockhaus-1809	Johann Christoph Rost	Schäfererzählungen, dem Vorspiel, der Epistel des Teufels
501	d3e199737Brockhaus-1809	Johann George Sulzer	moralische Betrachtungen über die Werke der Natur
502	d3e199737Brockhaus-1809	Johann George Sulzer	Charaktere der vornehmsten Dichter aller Nationen
503	d3e200770Brockhaus-1809	Das Grosherzogthum Toscana	Departemant Arno, mittelländisches Meer und Ombrone
